Ticker,ISIN,ETF Name,Category,Type,Domicile,Date Oldest,Date Newest,Years Covered,Data per Year,Avg Volume (M EUR)
IUSP.MI,IE00B1FZSF77,iShares US Property Yield UCITS ETF USD (Dist),Equity Sector Real Est US,Equity ETF,Ireland,2007-03-20,2023-11-10,16.643394934976044,251.99185721335746,4.59655176683918
CSEMUS.MI,IE00B3VWMM18,Ishares Vii Ishares Msci Emu Small Cap Ucits Etf,Equity EuroZone Sm&Mid Cap,Equity ETF,Ireland,2009-10-19,2023-11-10,14.05886379192334,250.80262901655308,25.626126626433525
IPAB.MI,IE000SE6KPV2,iShs € Crp Bd ESG Paris-Algnd Clmt UCITS ETF EUR A,,Bond ETF,,2023-08-01,2023-11-09,0.2737850787132101,47.4825,0.1251253310075192
IRCP.MI,IE00B6X2VY59,iShs € Crp Bd Intrst Rt Hgd ESG UCITS ETF EUR D,Bond EUR Corporates,Bond ETF,Ireland,2014-01-09,2023-11-10,9.834360027378509,250.34674276169264,27.431326414693245
IEMO.MI,IE00BQN1K786,iShs Edge MSCI Europ Mmntm Fctr UCITS ETF EUR A,Equity Europe,Equity ETF,Ireland,2015-02-16,2023-11-10,8.731006160164272,244.4162746942615,1.2144705688173798
IESZ.MI,IE00BQN1KC32,iShs Edge MSCI Europ Size Fctr UCITS ETF EUR A,Equity Europe,Equity ETF,Ireland,2015-02-18,2023-11-08,8.720054757015742,144.7238618524333,0.27979422831552925
CEBE.MI,IE000WA6L436,iShs V-iBds Dec 2026 Term EO CReg.Shs () EUR Dis. oN,,Bond ETF,,2023-09-14,2023-11-10,0.15605749486652978,269.1315789473684,1.413071468918149
IVOA.MI,IE0008UEVOE0,iShs V-iBds Dec 2028 Term EO CReg.Shs () EUR Dis. oN,,Bond ETF,,2023-09-14,2023-11-10,0.15605749486652978,269.1315789473684,1.4005333777140296
INBCHN.MI,IE00BGBN6P67,Ivz Coinshares Blockchain Ucits ETF GBX,Equity Global,Equity ETF,Ireland,2019-03-21,2023-11-10,4.640657084188912,254.48982300884956,74.04113606367089
IEWQ.MI,IE000L2SA8K5,IVZ NASDAQ-100 EW Acc ETF,,Equity ETF,,2023-09-22,2023-11-09,0.13141683778234087,45.65625,0.020332238524666663
JREA.MI,IE00BMDV7354,JPM AC As Pc ex Jpn Rsrch Ehd Idx Eq ESG ETF USD A,Equity Asia Pacific ex Japan,Equity ETF,Ireland,2022-02-24,2023-11-09,1.7056810403832992,29.90008025682183,0.2971658778281373
JCHA.MI,IE000TB7IEF3,JPM BB China Agg Bond Ucits Etf Acc,,Bond ETF,Ireland,2022-03-29,2023-10-16,1.5496235455167693,20.65017667844523,0.4237326738375
JCHE.MI,IE000B8M14I0,JPM BetaBuilders China Aggrgte Bd UCITS ETF EUR HA,Bond CNY,Bond ETF,Ireland,2022-07-07,2023-09-01,1.1526351813826146,16.483966745843233,0.5295784419210525
JE13.MI,IE00BYVZV757,JPM BetaBuilders EUR Gov Bd 1-3 yr UCITS ETF EUR A,Bond EUR Short Term,Bond ETF,Ireland,2018-02-22,2023-11-10,5.713894592744696,113.93279827503594,7.934809167397503
BBEG.MI,IE00BJK9HD13,JPM BetaBuilders EUR Gvt Bnd UCITS ETF - EUR (acc),Bond EMU Government,Bond ETF,Ireland,2019-06-11,2023-11-09,4.413415468856948,62.310018610421835,9.580395024731999
BBUS.MI,IE00BJK9H753,JPM BetaBuilders US Equity UCITS ETF USD Acc,Equity US,Equity ETF,Ireland,2019-04-11,2023-10-03,4.479123887748118,46.43765281173594,2.3543810643547403
BBSC.MI,IE000JNKVS10,JPM BetaBuilders US Small Cap Eq UCITS ETF USD Acc,Equity US Sm&Mid Cap,Equity ETF,Ireland,2022-09-01,2023-11-09,1.1882272416153319,164.95161290322582,0.5947916724133929
BBIL.MI,IE00BJK3WF00,JPM BetaBuilders US Treasury Bd 0-1 yr ETF USD A,Bond USD Government Short Term,Bond ETF,Ireland,2019-07-18,2023-11-10,4.314852840520191,129.32074873096448,22.52519185671785
JU13.MI,IE00BD9MMD49,JPM BetaBuilders US Treasury Bd 1-3 yr ETF USD A,Bond USD Government Short Term,Bond ETF,Ireland,2018-06-12,2023-11-10,5.412731006160164,139.30121396054628,12.36222826375324
JCCT.MI,IE000G3A6RN7,JPM Carbon Transition Cn Eqt CTB UCITS ETF USD Ac,Equity China,Equity ETF,Ireland,2023-01-26,2023-11-10,0.7885010266940452,30.4375,1.3316008918239584
JPCE.MI,IE000W95TAE6,JPM Carbon Transition Global Equity (CTB) UCITS - EUR Hedged (acc) ETF,Equity Global,Equity ETF,Ireland,2022-02-21,2023-11-03,1.6974674880219027,34.75766129032258,1.7042676579800846
JPCT.MI,IE00BMDWYZ92,JPM Carbon Transition Global Equity (CTB) UCITS - USD (acc) ETF,Equity Global,Equity ETF,Ireland,2020-11-12,2023-11-10,2.9924709103353866,231.58119853613908,1.4971294370152235
JREC.MI,IE00BMDV7578,JPM China A Rsrch Enh Idx Eq ESG UCITS ETF USD Acc,Equity China,Equity ETF,Ireland,2022-02-24,2023-11-07,1.700205338809035,38.81884057971014,0.33884080847381826
TEMP.MI,IE000O8S1EX4,JPM Climate Change Solutions UCITS ETF - USD (acc),Equity Global,Equity ETF,Ireland,2022-07-04,2023-11-07,1.3442847364818618,83.31568228105907,0.6718480534375
JREB.MI,IE00BF59RX87,JPM EUR Corpo Bd Research Enhcd Idx ESG ETF EUR A,Bond EUR Corporates,Bond ETF,Ireland,2018-12-20,2023-09-28,4.772073921971253,185.66351118760755,5.696904077153499
JR15.MI,IE00BF59RW70,JPM EUR Crp Bd 1-5yr Rsrch Enhcd Idx ESG ETF EUR A,Bond EUR Corporates,Bond ETF,Ireland,2018-12-20,2023-09-28,4.772073921971253,170.15662650602408,8.480611807652993
JEST.MI,IE00BD9MMF62,JPM EUR Ultra-Short Income UCITS ETF - EUR (acc),Bond EUR Short Term,Bond ETF,Ireland,2018-06-13,2023-11-10,5.409993155373032,225.5086032388664,105.26883494253326
JREE.MI,IE00BF4G7183,JPM Europe Rsrch Enhcd Idx Eq ESG UCITS ETF EUR A,Equity Europe,Equity ETF,Ireland,2018-10-24,2023-11-10,5.045859000684462,135.35851871947912,5.466149703325952
JREZ.MI,IE00004PGEY9,JPM EurZone Rsrch Enhcd Idx Eq ESG UCITS ETF EUR A,Equity EuroZone,Equity ETF,Ireland,2022-05-06,2023-11-10,1.514031485284052,150.59132007233273,1.428181383211842
JREM.MI,IE00BF4G6Z54,JPM Gbl EM Rsrch Enhcd Idx Eq ESG UCITS ETF USD A,Equity Emerging Mkts Global,Equity ETF,Ireland,2018-12-27,2023-11-10,4.870636550308008,152.13617200674537,1.566166277103375
JYEH.MI,IE000YK1TO74,JPM Gbl HY Corpo Bd Multi-Fctr UCITS ETF EUR Hgd D,Bond Global High Yield USD,Bond ETF,Ireland,2022-06-06,2023-11-09,1.4264202600958247,72.20873320537429,2.944020626903884
JGHY.MI,IE00BKKCKJ46,JPM Gbl HY Corpo Bd Multi-Fctr UCITS ETF USD A,Bond USD High Yield,Bond ETF,Ireland,2020-02-12,2023-11-07,3.7344284736481863,104.43365102639295,2.079005997735898
JREG.MI,IE00BF4G6Y48,JPM Gbl Research Enhcd Idx Eq ESG UCITS ETF USD A,Equity Global,Equity ETF,Ireland,2018-10-18,2023-11-10,5.062286105407256,175.4148188209843,12.362312879774295
JRGE.MI,IE0000UW95D6,JPM Gbl Resrch Enhncd Idx Eq ESG UCITS ETF EUR H A,Equity Global,Equity ETF,Ireland,2022-01-04,2023-11-10,1.8480492813141685,146.64111111111112,4.881047091827031
JSEG.MI,IE000BXC49I6,JPM Gbl Rsrch EnhIdx EqtSRI PrsAln UCITS ETF USD A,,Equity ETF,,2023-09-13,2023-10-18,0.09582477754962354,62.614285714285714,0.5323409003416667
JPGL.MI,IE00BJRCLL96,JPM Global Equity Multi-Factor UCITS ETF - USD acc,Equity Global,Equity ETF,Ireland,2019-07-17,2023-11-10,4.317590691307323,162.35906785034877,0.6557649317996791
JGSE.MI,IE000UZIKD07,JPM Global Research Enhanced Index Equity SRI Paris Aligned UCITS - EUR Hedged (acc) ETF,,Equity ETF,,2023-10-09,2023-11-08,0.08213552361396304,36.525,0.9832918821666665
JEGN.MI,IE000FBG59J1,JPM Green Social Sust Bd UCITS ETF EUR Hgd acc,,Bond ETF,,2023-08-04,2023-10-23,0.2190280629705681,22.828125,8.38324525152
JGRN.MI,IE0005FKEK99,JPM Green Social Sustainable Bd UCITS ETF USD acc,,Bond ETF,,2023-07-12,2023-11-03,0.31211498973305957,41.651315789473685,15.590663165707694
JJEH.MI,IE000QGWZZO0,JPM Japan Rsrch Enhcd Idx Eq ESG UCITS ETF EUR H A,,Equity ETF,Ireland,2022-07-14,2023-11-10,1.325119780971937,34.71384297520661,0.8552106344826089
JREJ.MI,IE00BP2NF958,JPM Japan Rsrch Enhcd Idx Eq ESG UCITS ETF USD A,Equity Japan,Equity ETF,Ireland,2022-05-25,2023-11-10,1.462012320328542,60.87500000000001,0.7012050968823035
JCSA.MI,IE000RE0WX27,JPM RMB Ultra-Short Income UCITS ETF - USD (acc),Bond CNY,Bond ETF,Ireland,2022-03-09,2023-11-09,1.6700889801505818,138.91475409836065,0.8456708847702588
JSHE.MI,IE0006HMLPV6,JPM US Research Enhanced Index Equity SRI Paris Aligned UCITS - EUR Hedged (acc) ETF,,Equity ETF,,2023-09-05,2023-11-10,0.1806981519507187,60.87499999999999,0.6466368573909091
JREU.MI,IE00BF4G7076,JPM US Research Enhncd Idx Eq ESG UCITS ETF USD A,Equity US,Equity ETF,Ireland,2018-10-22,2023-11-10,5.0513347022587265,170.0540650406504,17.264156893196386
JSEU.MI,IE00069JGT58,JPM US Rsrch EnhIdx EqtSRI PrsAln UCITS ETF USD A,,Equity ETF,,2023-08-21,2023-10-18,0.15879534565366188,25.189655172413794,0.21098491093750002
JUHE.MI,IE000CN8T855,JPM US Rsrch Enhncd Idx Eq ESG UCITS ETF EUR Hgd A,Equity US,Equity ETF,Ireland,2022-05-24,2023-11-08,1.45927446954141,69.2124765478424,3.94601407620099
JRUE.MI,IE0000J0F3C5,JPM USD Crp Bd Rsrch Ehcd Idx ESG UCITS ETF EUR HA,Bond USD Corporates,Bond ETF,Ireland,2021-11-23,2023-11-06,1.9520876112251881,18.44179523141655,2.3974018849750003
JRUB.MI,IE00BF59RV63,JPM USD Crp Bd Rsrch Enhcd Idx ESG UCITS ETF USD A,Bond USD Corporates,Bond ETF,Ireland,2018-12-14,2023-09-28,4.788501026694045,56.593910806174954,6.1270313648339485
JMBE.MI,IE00BDDRDY39,JPM USD Em Mkts Sovereign Bond UCITS ETF EUR Hgd A,Bond USD Government,Bond ETF,Ireland,2018-10-25,2023-11-10,5.04312114989733,226.05048859934854,18.823508697976813
JMBA.MI,IE00BJ06C937,JPM USD Em Mkts Sovereign Bond UCITS ETF USD A,Bond USD Government,Equity ETF,Ireland,2020-01-06,2023-11-10,3.8439425051334704,148.54540598290598,4.111274222267663
JPMB.MI,IE00BDFC6G93,JPM USD Em Mkts Sovereign Bond UCITS ETF USD D,Bond USD Government,Bond ETF,Ireland,2018-02-22,2023-11-10,5.713894592744696,216.48981792045998,10.664793846436277
JPSA.MI,IE00BG8BCY43,JPM USD Ultra-Short Income UCITS ETF - USD (acc),Bond USD Short Term,Bond ETF,Ireland,2019-05-28,2023-11-09,4.4517453798767965,75.70064575645756,9.266281230256082
JPST.MI,IE00BDFC6Q91,JPM USD Ultra-Short Income UCITS ETF - USD (dist),Bond USD Short Term,Bond ETF,Ireland,2018-02-22,2023-11-09,5.711156741957564,124.31807286673057,13.241259270489506
KWBEA.MI,IE00BFXR7900,KraneShares CSI China Internet UCITS ETF EUR,Equity China,Equity ETF,Ireland,2021-01-08,2023-11-10,2.836413415468857,257.0147200772201,4.164733727759879
KARS.MI,IE000YUAPTQ0,KraneShares Elctrc Vhcls & Ftr Mb ESG Scr UETFUSD,Equity Sector Consumer Discretionary,Equity ETF,Ireland,2022-08-12,2023-10-11,1.163586584531143,35.235882352941175,0.08852924167592682
KSTRA.MI,IE00BKPJY541,KraneShares ICBCCS SSE Star Market 50 Idx UETF EUR,Equity Sector Information Tech,Equity ETF,Ireland,2021-07-21,2023-09-28,2.187542778918549,151.3113266583229,0.1369766106697009
KUREA.MI,IE00BL6K0S82,KraneShares MSCI All China Hlth Care Idx U ETF USD,Equity Sector Healthcare,Equity ETF,Ireland,2022-11-02,2023-11-08,1.0157426420260096,27.566037735849054,0.09218726879028571
KA50A.MI,IE00BJLFK515,KraneShares MSCI China A 50 Connect UCITS ETF USD,Equity China,Equity ETF,Ireland,2022-10-31,2023-11-07,1.0184804928131417,23.56451612903226,0.18042050169166665
KESGA.MI,IE00BKPT4N29,KraneShares MSCI China ESG Leaders UCITS ETF USD,Equity China,Equity ETF,Ireland,2022-12-01,2023-11-03,0.9226557152635181,6.502967359050445,0.13224882692083334
LGAIAI.MI,IE00BK5BCD43,L&G Artificial Intelligence UCITS ETF USD Acc,Equity Global,Equity ETF,Ireland,2019-09-11,2023-11-10,4.164271047227926,255.02662721893492,3.4211971535990466
LGAP.MI,IE00BFXR5W90,L&G Asia Pacific Ex Japan Equity UCITS ETF USD Acc,Equity Asia Pacific ex Japan,Equity ETF,Ireland,2019-02-27,2023-11-10,4.700889801505818,116.14822364589399,0.36097407402514287
BATT.MI,IE00BF0M2Z96,L&G Battery Value-Chain UCITS ETF USD Acc,Equity Global,Equity ETF,Ireland,2018-02-23,2023-11-10,5.711156741957564,254.41430968360496,10.848695712436244
DRGN.MI,IE00BLRPQL76,L&G China CNY Bond UCITS ETF USD Dist,Bond CNY,Bond ETF,Ireland,2020-12-10,2023-09-21,2.7789185489390826,227.42660098522168,0.6280856897482048
RENW.MI,IE00BK5BCH80,L&G Clean Energy UCITS ETF USD Acc,Equity Theme - Alternative Energy,Equity ETF,Ireland,2020-11-12,2023-11-10,2.9924709103353866,255.9757548032937,2.4026592171188237
LGGLUG.MI,IE00BK5BC891,L&G Clean Water UCITS ETF USD Acc,Equity Theme - Water,Equity ETF,Ireland,2019-09-12,2023-11-10,4.161533196440794,253.03174342105265,1.9465344348443354
ISPY.MI,IE00BYPLS672,L&G Cyber Security UCITS ETF USD Acc,Equity Global,Equity ETF,Ireland,2015-11-17,2023-09-28,7.863107460643395,254.4795438718663,19.787627239926856
DEL2.MI,IE00B4QNHH68,L&G DAX Daily 2x Long UCITS ETF EUR Acc,Unclassified,Alternative ETF,Ireland,2010-02-11,2023-11-10,13.744010951403148,241.99631474103586,77.96837714620433
DES2.MI,IE00B4QNHZ41,L&G DAX Daily 2x Short UCITS ETF EUR Acc,Unclassified,Alternative ETF,Ireland,2010-02-01,2023-09-28,13.653661875427789,246.8934730298777,3.702381254877481
DPAY.MI,IE00BF92J153,L&G Digital Payments UCITS ETF USD Acc,Equity Sector Information Tech,Equity ETF,Ireland,2021-05-27,2023-11-10,2.455852156057495,244.72157190635448,0.37839257926675235
CASH.MI,IE00BHBFDF83,L&G E Fund MSCI China A UCITS ETF USD Acc,,Equity ETF,Ireland,2014-07-02,2023-11-07,9.349760438056126,234.1236456808199,1.4799125861765898
ECECOM.MI,IE00BF0M6N54,L&G Ecommerce Logistics UCITS ETF USD Acc,Equity Global,Equity ETF,Ireland,2018-02-26,2023-11-10,5.702943189596167,243.55844935189631,5.3434712595599825
ESPYY.MI,IE000ST40PX8,L&G EM CYBER SECURITY ESG EXCL UCITS ETF,Equity Global,Equity ETF,Ireland,2022-09-14,2023-11-08,1.1498973305954825,63.48392857142858,0.1826483667034384
EMGH.MI,IE000MINO564,L&G ESG EM Govt Bond (USD) 0-5 Year U ETF EURH Acc,Bond USD Government,Bond ETF,Ireland,2022-06-03,2023-11-10,1.4373716632443532,97.4,0.7971985223505786
EMD5.MI,IE00BLRPQP15,L&G ESG EM Govt Bond (USD) 0-5 Year U ETF USD Dis,Bond USD Government,Bond ETF,Ireland,2020-12-10,2023-11-10,2.915811088295688,124.83661971830986,0.49741067695232116
EMUSA.MI,IE00BLRPRF81,L&G ESG Em Mkts Corp Bd (USD) UCITS ETF USD Dis,Bond Emerging Markets Global Corporates,Bond ETF,Ireland,2021-01-21,2023-11-10,2.8008213552361396,235.6451612903226,0.23506675503865002
USDC.MI,IE00BLRPRD67,L&G ESG USD Corporate Bond UCITS ETF USD Dist,Bond USD Corporates,Bond ETF,Ireland,2021-01-21,2023-10-27,2.7624914442162902,35.113230921704655,0.2427714556028866
RIEU.MI,IE00BKLTRN76,L&G Europe ESG Excl Prs Aligned UCITS ETF EUR Acc,Equity Europe,Equity ETF,Ireland,2019-11-28,2023-11-03,3.9315537303216974,58.75539693593315,0.29765455366620774
LGEU.MI,IE00BFXR5V83,L&G Europe Ex UK Equity UCITS ETF EUR Acc,,Equity ETF,Ireland,2019-03-15,2023-11-09,4.654346338124572,42.540882352941175,0.16936349314048485
LABL.MI,IE0007HKA9K1,L&G Global Brands UCITS ETF USD Acc,,Equity ETF,,2023-09-28,2023-11-10,0.11772758384668036,144.40116279069767,0.47427766963299994
LGGL.MI,IE00BFXR5S54,L&G Global Equity UCITS ETF USD Acc,Equity Global,Equity ETF,Ireland,2019-01-18,2023-11-09,4.80766598220397,78.624430523918,0.23206329807222748
THMZZ.MI,IE000VTOHNZ0,L&G GLOBAL THEMATIC ESG EXCL UCITS ETF,Equity Global,Equity ETF,Ireland,2022-09-08,2023-11-03,1.1526351813826146,121.46080760095013,0.09914945861024288
AUCO.MI,IE00B3CNHG25,L&G Gold Mining UCITS ETF USD Acc,,Equity ETF,Ireland,2009-01-29,2023-11-10,14.778918548939084,254.07813078918116,7.6069129841440155
LGDOCT.MI,IE00BK5BC677,L&G Healthcare Breakthrough UCITS ETF USD Acc,Equity Sector Healthcare,Equity ETF,Ireland,2019-09-11,2023-11-10,4.164271047227926,250.4640039447732,4.177222679010982
HTWO.MI,IE00BMYDM794,L&G Hydrogen Economy UCITS ETF USD Acc,Equity Theme - Alternative Energy,Equity ETF,Ireland,2021-02-10,2023-11-10,2.746064339493498,257.0952143569292,5.779015842314454
TIGA.MI,IE000YSUEJ32,L&G India INR Government Bond UCITS ETF USD Acc,,Bond ETF,,2023-10-02,2023-10-26,0.06570841889117043,60.875,3.2295840517719996
TIGR.MI,IE00BL6K6H97,L&G India INR Government Bond UCITS ETF USD Dis,Bond INR Government,Bond ETF,Ireland,2021-10-28,2023-11-10,2.0342231348391513,254.64266487213996,1.160017075693871
LGJP.MI,IE00BFXR5T61,L&G Japan Equity UCITS ETF USD Acc,Equity Japan,Equity ETF,Ireland,2019-02-12,2023-11-10,4.741957563312799,135.80889145496536,0.3828217554518462
COMF.MI,IE00B4WPHX27,L&G Longer Dated All Commodities UCITS ETF USD Acc,,Commodity ETF,Ireland,2013-01-17,2023-11-10,10.811772758384668,249.54279564446693,2.1761325287791853
MTVS.MI,IE0004U3TX15,L&G METAVERSE ESG EXCLUSIONS UCITS ETF,Equity Global,Equity ETF,Ireland,2022-09-07,2023-11-10,1.1745379876796715,160.91433566433565,0.12546068508020633
ENCO.MI,IE00BFXR6159,L&G Multi-Strategy Enh Commodities U ETF USD Acc,Commodity Blended,Commodity ETF,Ireland,2021-09-23,2023-11-10,2.130047912388775,250.6985861182519,3.0036666384961013
LAZRR.MI,IE000QNJAOX1,L&G OPTIC TECH&PHOTON ESG EXCL UCITS ETF,Equity Global,Equity ETF,Ireland,2022-09-09,2023-11-08,1.163586584531143,79.92529411764706,0.0428366598768172
ECBIOT.MI,IE00BF0H7608,L&G Pharma Breakthrough UCITS ETF USD Acc,Equity Sector Biotechnology,Equity ETF,Ireland,2018-02-23,2023-11-10,5.711156741957564,239.18096836049855,0.8528049810621955
LDAP.MI,IE00BMYDMB35,L&G Ql Eq Div ESG Excl Asia Pac exJap UETF USD Dis,Equity Asia Pacific ex Japan,Equity ETF,Ireland,2021-07-19,2023-10-16,2.242299794661191,79.38278388278388,0.0901161837944382
LDEU.MI,IE00BMYDM919,L&G Qlty Eq Div ESG Excl Europe exUK UETF EUR Dis,Equity Europe ex UK,Equity ETF,Ireland,2021-07-19,2023-11-07,2.302532511978097,76.43757431629014,0.11840749154657387
ROBO.MI,IE00BMW3QX54,L&G ROBO Gl Robotics and Automation U ETF USD Acc,Equity Global,Equity ETF,Ireland,2014-12-10,2023-11-10,8.917180013689254,254.3404973902364,11.292042466573381
RTWO.MI,IE00B3CNHJ55,L&G Russell 2000 US Small Cap Qlty U ETF USD Acc,Equity US Sm&Mid Cap,Equity ETF,Ireland,2009-01-29,2023-11-10,14.778918548939084,229.71910892923304,4.541419517842318
MLPI.MI,IE00BHZKHS06,L&G US Energy Infrastructure MLP UCITS ETF USD Dis,Equity Theme - Infrastructure,Equity ETF,Ireland,,,,,
LGUS.MI,IE00BFXR5Q31,L&G US Equity UCITS ETF USD Acc,Equity US,Equity ETF,Ireland,2019-01-23,2023-11-06,4.785763175906913,38.44736842105263,0.4365170578804565
RIUS.MI,IE00BKLWY790,L&G US ESG Excl Paris Aligned UCITS ETF USD Acc,Equity US,Equity ETF,Ireland,2020-02-11,2023-11-07,3.7371663244353184,51.10824175824175,0.919059019935754
SPX3L.MI,XS2425321390,LEVERAGE SGA SPXNTR Long x3,,Exchange-Traded Commodity,,2022-03-28,2023-09-28,1.5030800821355237,132.3948087431694,0.06858691758695477
SPX3S.MI,XS2425316804,LEVERAGE SGA SPXTR Short x3,,Exchange-Traded Commodity,,2022-05-04,2023-09-27,1.3990417522245038,49.31947162426614,0.18728129725578263
3BAB.MI,XS2337090851,LEVERAGE SHARES 3x ALIBABA ETP,,Exchange-Traded Product,Ireland,2022-02-22,2023-11-10,1.7138945927446954,229.88578274760386,0.22232355951311808
3BID.MI,XS2337092808,Leverage Shares 3x Baidu ETP,,Exchange-Traded Product,Ireland,2022-03-01,2023-11-10,1.6947296372347707,149.28634894991922,0.0013918793100117393
3PLT.MI,XS2663694680,Leverage Shares 3x Palantir ETP,,Exchange-Traded Product,Ireland,2022-02-21,2023-11-09,1.7138945927446954,131.27995207667732,0.30738477875641174
TSLQ.MI,XS2337090265,Leverage Shares -3x Short Tesla ETP,,Exchange-Traded Product,Ireland,2022-02-18,2023-11-10,1.7248459958932238,209.2940476190476,2.2470995804120797
3GOO.MI,IE00BK5BZX59,Levshares 3X Alphabet Etp,,Exchange-Traded Note,,2022-02-21,2023-11-07,1.7084188911704312,135.2127403846154,0.16889992589352812
3AMZ.MI,IE00BK5BZQ82,Levshares 3X Amazon Etp,,Exchange-Traded Note,,2022-02-28,2023-11-09,1.6947296372347707,201.2120355411955,0.03960740422320637
3AAP.MI,IE00BK5BZS07,Levshares 3X Apple Etp,,Exchange-Traded Note,,2022-02-21,2023-11-10,1.7166324435318274,141.5562200956938,0.43330399689434157
3FBL.MI,IE00BK5C1B80,Levshares 3X Facebook Etp,,Exchange-Traded Note,,2022-02-21,2023-11-07,1.7084188911704312,149.84615384615384,0.007270298454113751
3MSF.MI,IE00BK5BZV36,Levshares 3X Microsoft Etp,,Exchange-Traded Note,,2022-02-18,2023-11-08,1.7193702943189597,131.4434713375796,0.2328428108724027
3NVD.MI,IE00BK5BZR99,Levshares 3X Nvidia Etp,,Exchange-Traded Note,,2022-02-22,2023-11-10,1.7138945927446954,200.71246006389777,1.2442990007207704
3PYP.MI,XS2663695067,Levshares 3X Paypal ETP,,Exchange-Traded Note,,2022-02-21,2023-11-09,1.7138945927446954,139.44848242811503,1.1251632646664622
3TSL.MI,XS2297549128,Levshares 3X Tesla ETP,,Exchange-Traded Note,,2022-02-17,2023-11-10,1.727583846680356,250.06022187004754,0.09737640663375069
3CON.MI,XS2399367254,Ls 3X Long Coinbase ETP,,Exchange-Traded Product,,2022-02-18,2023-11-10,1.7248459958932238,232.4845238095238,17.16372872843301
3RAC.MI,XS2595673190,Ls 3X Long Ferrari Race ETP,,Exchange-Traded Note,,2023-08-11,2023-11-08,0.243668720054757,196.98876404494382,0.5449677480323333
3MRN.MI,XS2675718725,Ls 3X Long Moderna ETP,,Exchange-Traded Product,,2022-02-25,2023-11-08,1.700205338809035,99.987922705314,0.856652230946831
3NIO.MI,XS2663694417,Ls 3X Long Nio ETP,,Exchange-Traded Product,,2022-02-18,2023-11-10,1.7248459958932238,238.86190476190475,5.814012463697406
3SRA.MI,XS2595673786,Ls -3X Short Ferrari Race ETP,,Exchange-Traded Note,,2023-09-27,2023-11-09,0.11772758384668036,93.43604651162791,0.023503636308000002
PABUS.MI,LU2198883410,Lyx NetZero2050 SP 500 Clim PAB DR UCITS ETF A USD,Equity EuroZone,Equity ETF,Luxembourg,2020-11-02,2023-11-10,3.0198494182067077,220.2096554850408,5.357417307367767
FLOTH.MI,LU1571052130,Lyxor $ Floating Rate Note UCITS ETF MHgd to EUR D,,Bond ETF,,,,,,
DSUS.MI,FR0011607084,Lyxor 10Y US Treasury Daily-2X Inverse UCITS ETF A,Unclassified,Alternative ETF,France,2014-10-17,2023-11-10,9.065023956194388,223.93763213530656,16.73901996513494
AUST.MI,LU0496786905,Lyxor Australia (S&P/ASX 200) UCITS ETF - Dist,Equity Australia,Equity ETF,Luxembourg,2010-09-07,2023-11-10,13.174537987679672,247.67471945137154,2.7495026059230665
HYS.MI,LU1617164998,Lyxor BofAML € Short Term Hgh Yield Bd UCITS ETF D,Bond Global High Yield LC,Bond ETF,Luxembourg,2017-07-19,2023-09-28,6.193018480492813,251.4121352785146,32.889517167829325
BTP2S.MI,FR0011023621,Lyxor BTP Daily (-2X) Inverse UCITS ETF - Acc,Unclassified,Alternative ETF,France,2011-06-16,2023-11-10,12.402464065708418,254.1430463576159,50.815397800853006
BUND2S.MI,FR0010869578,Lyxor Bund Daily (-2X) Inverse UCITS ETF - Acc,Unclassified,Alternative ETF,France,2010-07-02,2023-11-10,13.357973990417522,254.00558516089365,69.84216317760678
MTI.MI,LU1650491282,Lyxor Core Euro Govt Infl Lnkd Bd (DR) UCITS ETF A,Bond EUR Inflation Linked,Bond ETF,Luxembourg,2005-09-09,2023-11-10,18.168377823408623,254.12285262206152,83.7597596994676
GIST.MI,LU1910939849,Lyxor Core Gbl Infl-Lnkd 1-10Y Bnd(DR)UCTS ETF DU,Bond Global Inflation Linked,Bond ETF,Luxembourg,2019-07-11,2023-11-10,4.334017796030117,164.51247631080227,2.313037522085622
GISE.MI,LU1910940268,Lyxor Core Gbl Infl-Lnkd 1-10Y Bnd(DR)UCTSETF MHED,Bond Global Inflation Linked,Bond ETF,Luxembourg,2021-04-27,2023-11-10,2.537987679671458,211.19093851132686,2.7843094997124735
GOVG.MI,LU2099289147,Lyxor Core Global Gov Bond DR UCITS ETF MH EUR D,Bond USD Government,Bond ETF,Luxembourg,2020-06-29,2023-11-09,3.36208076659822,126.40981270358307,0.9797941811880141
JAPB.MI,LU2099287448,Lyxor Core Japanese Govt Bd (DR) UCITS ETF - Acc,Bond JPY,Bond ETF,Luxembourg,2021-06-15,2023-11-10,2.403832991101985,112.7366173120729,0.21988159580002212
LXEMU.MI,LU1646360971,Lyxor Core MSCI EMU (DR) UCITS ETF - Dist,Equity EuroZone,Equity ETF,Luxembourg,2008-10-14,2023-11-09,15.069130732375086,244.00876635174419,10.064904467095086
LCWD.MI,LU1781541179,Lyxor Core MSCI World (DR) UCITS ETF - Acc,Equity Global,Equity ETF,Luxembourg,2018-04-03,2023-11-10,5.604380561259411,246.2359550561798,7.261897835304905
MEUD.MI,LU0908500753,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Acc,,Equity ETF,Luxembourg,2015-11-20,2023-11-10,7.972621492128679,245.71591689560438,121.38519716377485
LCUK.MI,LU1781541096,Lyxor Core UK Equity All Cap (DR) UCITS ETF - Dist,Equity UK,Equity ETF,Luxembourg,,,,,
